#timestamp tx ty tz qx qy qz qw
5259.558000000001 6.010385181446121e-05 5.000000333402517 3.9997292515479517 -1.0170096250785805e-08 0.01011983855926089 0.0 0.9999487931226949
5259.565 6.010385181446121e-05 5.000000333402517 3.9997292515479517 -1.0170096250785805e-08 0.01011983855926089 0.0 0.9999487931226949
5259.571 6.010385181446121e-05 5.000000333402517 3.9997292515479517 -1.0170096250785805e-08 0.01011983855926089 0.0 0.9999487931226949
5259.578 0.00016887129326352633 5.00000029306911 3.9997713709794964 -2.153861220272807e-08 0.02141169262583154 0.0 0.9997707434301608
5259.5830000000005 0.00016887129326352633 5.00000029306911 3.9997713709794964 -2.153861220272807e-08 0.02141169262583154 0.0 0.9997707434301608
5259.59 0.00016887129326352633 5.00000029306911 3.9997713709794964 -2.153861220272807e-08 0.02141169262583154 0.0 0.9997707434301608
5259.595 0.0004507036741317278 5.000000252909811 3.999877707776665 -3.5923196624836644e-08 0.0356785989328 0.0 0.9993633161059052
5259.6 0.0004507036741317278 5.000000252909811 3.999877707776665 -3.5923196624836644e-08 0.0356785989328 0.0 0.9993633161059052
5259.607 0.0004507036741317278 5.000000252909811 3.999877707776665 -3.5923196624836644e-08 0.0356785989328 0.0 0.9993633161059052
5259.6140000000005 0.0010222004439645817 5.000000213042182 4.000087504761601 -5.251350757053341e-08 0.05210998587899628 0.0 0.9986413517232742
5259.621999999999 0.0010222004439645817 5.000000213042182 4.000087504761601 -5.251350757053341e-08 0.05210998587899628 0.0 0.9986413517232742
5259.629 0.0010222004439645817 5.000000213042182 4.000087504761601 -5.251350757053341e-08 0.05210998587899628 0.0 0.9986413517232742
5259.6359999999995 0.0020209826877998537 5.000000173605164 4.0004436304860524 -7.058605117816214e-08 0.0699852810313947 0.0 0.997548024126634
5259.648 0.0020209826877998537 5.000000173605164 4.0004436304860524 -7.058605117816214e-08 0.0699852810313947 0.0 0.997548024126634
5259.659000000001 0.0036008691876471812 5.0000001347542575 4.000989740642078 -8.95187796912262e-08 0.08868788981932654 0.0 0.9960594651924084
5259.6669999999995 0.0036008691876471812 5.0000001347542575 4.000989740642078 -8.95187796912262e-08 0.08868788981932654 0.0 0.9960594651924084
5259.673000000001 0.00592743936569652 5.0000000966570495 4.001767749940607 -1.0879715507910712e-07 0.10771066159431973 0.0 0.9941822837784338
5259.679 0.00592743936569652 5.0000000966570495 4.001767749940607 -1.0879715507910712e-07 0.10771066159431973 0.0 0.9941822837784338
5259.685 0.00592743936569652 5.0000000966570495 4.001767749940607 -1.0879715507910712e-07 0.10771066159431973 0.0 0.9941822837784338
5259.69 0.00592743936569652 5.0000000966570495 4.001767749940607 -1.0879715507910712e-07 0.10771066159431973 0.0 0.9941822837784338
5259.695 0.00917397078929488 5.000000059489096 4.002815603243763 -1.280125833308926e-07 0.12665380785972655 0.0 0.9919469809191492
5259.701999999999 0.00917397078929488 5.000000059489096 4.002815603243763 -1.280125833308926e-07 0.12665380785972655 0.0 0.9919469809191492
5259.709 0.00917397078929488 5.000000059489096 4.002815603243763 -1.280125833308926e-07 0.12665380785972655 0.0 0.9919469809191492
5259.715999999999 0.013517738917730698 5.000000023430161 4.004165334737055 -1.4685467462799963e-07 0.14521676950834034 0.0 0.9893998634796448
5259.721 0.013517738917730698 5.000000023430161 4.004165334737055 -1.4685467462799963e-07 0.14521676950834034 0.0 0.9893998634796448
5259.725 0.013517738917730698 5.000000023430161 4.004165334737055 -1.4685467462799963e-07 0.14521676950834034 0.0 0.9893998634796448
5259.734 0.01913666677086539 4.999999988660768 4.005841403927295 -1.6509926989144218e-07 0.16318599328614686 0.0 0.9865953231164164
5259.744000000001 0.01913666677086539 4.999999988660768 4.005841403927295 -1.6509926989144218e-07 0.16318599328614686 0.0 0.9865953231164164
5259.7519999999995 0.026206312199651402 4.999999955359101 4.007859297252359 -1.8259427712988888e-07 0.1804206612447317 0.0 0.9835895409142884
5259.757 0.026206312199651402 4.999999955359101 4.007859297252359 -1.8259427712988888e-07 0.1804206612447317 0.0 0.9835895409142884
5259.765 0.026206312199651402 4.999999955359101 4.007859297252359 -1.8259427712988888e-07 0.1804206612447317 0.0 0.9835895409142884
5259.775 0.034897180438576134 4.9999999236981765 4.010224384088696 -1.9924508601126988e-07 0.19683812918644025 0.0 0.9804360004091764
5259.78 0.034897180438576134 4.9999999236981765 4.010224384088696 -1.9924508601126988e-07 0.19683812918644025 0.0 0.9804360004091764
5259.786 0.034897180438576134 4.9999999236981765 4.010224384088696 -1.9924508601126988e-07 0.19683812918644025 0.0 0.9804360004091764
5259.7919999999995 0.04537234962007143 4.999999893843351 4.012931015942625 -2.1500083888912453e-07 0.2124003346589989 0.0 0.977182735130282
5259.798000000001 0.04537234962007143 4.999999893843351 4.012931015942625 -2.1500083888912453e-07 0.2124003346589989 0.0 0.977182735130282
5259.805 0.04537234962007143 4.999999893843351 4.012931015942625 -2.1500083888912453e-07 0.2124003346589989 0.0 0.977182735130282
5259.813 0.05778539693092768 4.999999865950095 4.015961857611373 -2.2984230854012552e-07 0.2271019079014119 0.0 0.9738709993769636
5259.818 0.05778539693092768 4.999999865950095 4.015961857611373 -2.2984230854012552e-07 0.2271019079014119 0.0 0.9738709993769636
5259.823 0.05778539693092768 4.999999865950095 4.015961857611373 -2.2984230854012552e-07 0.2271019079014119 0.0 0.9738709993769636
5259.829000000001 0.05778539693092768 4.999999865950095 4.015961857611373 -2.2984230854012552e-07 0.2271019079014119 0.0 0.9738709993769636
5259.835 0.07227861309075219 4.999999840162063 4.019287439099891 -2.437716856911605e-07 0.2409602766014272 0.0 0.9705349788132854
5259.840999999999 0.07227861309075219 4.999999840162063 4.019287439099891 -2.437716856911605e-07 0.2409602766014272 0.0 0.9705349788132854
5259.847 0.07227861309075219 4.999999840162063 4.019287439099891 -2.437716856911605e-07 0.2409602766014272 0.0 0.9705349788132854
5259.852 0.08898149283251143 4.999999816609419 4.022865917079399 -2.568042611695103e-07 0.2540077434997451 0.0 0.9672021847794297
5259.859 0.08898149283251143 4.999999816609419 4.022865917079399 -2.568042611695103e-07 0.2540077434997451 0.0 0.9672021847794297
5259.866999999999 0.08898149283251143 4.999999816609419 4.022865917079399 -2.568042611695103e-07 0.2540077434997451 0.0 0.9672021847794297
5259.874 0.10800948906519588 4.999999795407418 4.026643034673668 -2.6896179574109765e-07 0.2662853309517125 0.0 0.9638942486185216
5259.883000000001 0.10800948906519588 4.999999795407418 4.026643034673668 -2.6896179574109765e-07 0.2662853309517125 0.0 0.9638942486185216
5259.889 0.10800948906519588 4.999999795407418 4.026643034673668 -2.6896179574109765e-07 0.2662853309517125 0.0 0.9638942486185216
5259.896 0.12946301839864766 4.99999977665524 4.030552268359042 -2.8026727808486463e-07 0.27783810053067554 0.0 0.9606279143838304
5259.901999999999 0.12946301839864766 4.99999977665524 4.030552268359042 -2.8026727808486463e-07 0.27783810053067554 0.0 0.9606279143838304
5259.908 0.12946301839864766 4.99999977665524 4.030552268359042 -2.8026727808486463e-07 0.27783810053067554 0.0 0.9606279143838304
5259.915 0.15342670571059058 4.999999760435063 4.034515150764169 -2.907407448146502e-07 0.2887116353656481 0.0 0.957416101600766
5259.92 0.15342670571059058 4.999999760435063 4.034515150764169 -2.907407448146502e-07 0.2887116353656481 0.0 0.957416101600766
5259.927 0.15342670571059058 4.999999760435063 4.034515150764169 -2.907407448146502e-07 0.2887116353656481 0.0 0.957416101600766
5259.936 0.17996885543590008 4.9999997468113495 4.038441758155445 -3.0039584733413617e-07 0.2989493895486947 0.0 0.9542689675811388
5259.943 0.17996885543590008 4.9999997468113495 4.038441758155445 -3.0039584733413617e-07 0.2989493895486947 0.0 0.9542689675811388
5259.95 0.17996885543590008 4.9999997468113495 4.038441758155445 -3.0039584733413617e-07 0.2989493895486947 0.0 0.9542689675811388
5259.956999999999 0.2091411372581555 4.9999997358303565 4.042231351394164 -3.09236877745003e-07 0.30859064191223284 0.0 0.9511949409685171
5259.964 0.2091411372581555 4.9999997358303565 4.042231351394164 -3.09236877745003e-07 0.30859064191223284 0.0 0.9511949409685171
5259.971 0.2091411372581555 4.9999997358303565 4.042231351394164 -3.09236877745003e-07 0.30859064191223284 0.0 0.9511949409685171
5259.977 0.240978473883512 4.999999727519838 4.045773159151358 -3.172559967318252e-07 0.3176688275297321 0.0 0.9482017274904032
5259.984 0.240978473883512 4.999999727519838 4.045773159151358 -3.172559967318252e-07 0.3176688275297321 0.0 0.9482017274904032
5259.991 0.240978473883512 4.999999727519838 4.045773159151358 -3.172559967318252e-07 0.3176688275297321 0.0 0.9482017274904032
5259.999 0.27549911857693143 4.999999721888966 4.0489472921663365 -3.244304329392007e-07 0.3262100518931389 0.0 0.9452973088101808
5260.0109999999995 0.27549911857693143 4.999999721888966 4.0489472921663365 -3.244304329392007e-07 0.3262100518931389 0.0 0.9452973088101808
5260.024 0.3127049101408129 4.9999997189283985 4.051625777334878 -3.307194426278544e-07 0.33423161610226426 0.0 0.9424909690801071
5260.033 0.3525816930160624 4.999999718610538 4.053673700413116 -3.36060830055119e-07 0.3417403950583849 0.0 0.9397943936762052
5260.041 0.3525816930160624 4.999999718610538 4.053673700413116 -3.36060830055119e-07 0.3417403950583849 0.0 0.9397943936762052
5260.048000000001 0.3525816930160624 4.999999718610538 4.053673700413116 -3.36060830055119e-07 0.3417403950583849 0.0 0.9397943936762052
5260.059 0.3950998901856382 4.999999720889959 4.0549504461230725 -3.403668351465285e-07 0.34873091434784914 0.0 0.9372228920475628
5260.068 0.3950998901856382 4.999999720889959 4.0549504461230725 -3.403668351465285e-07 0.34873091434784914 0.0 0.9372228920475628
5260.076999999999 0.4402152165606164 4.999999725703967 4.055311024445847 -3.435192003141903e-07 0.35518296579579584 0.0 0.9347968018817696
5260.084 0.4402152165606164 4.999999725703967 4.055311024445847 -3.435192003141903e-07 0.35518296579579584 0.0 0.9347968018817696
5260.09 0.4402152165606164 4.999999725703967 4.055311024445847 -3.435192003141903e-07 0.35518296579579584 0.0 0.9347968018817696
5260.096 0.4878695205288102 4.999999732973304 4.054607471888448 -3.453632413255963e-07 0.3610585879969381 0.0 0.932543133604842
5260.103 0.4878695205288102 4.999999732973304 4.054607471888448 -3.453632413255963e-07 0.3610585879969381 0.0 0.932543133604842
5260.111 0.5379917413459888 4.999999742602992 4.052690316510265 -3.457007830389423e-07 0.3662982195047666 0.0 0.9304975090710982
5260.121 0.5379917413459888 4.999999742602992 4.052690316510265 -3.457007830389423e-07 0.3662982195047666 0.0 0.9304975090710982
5260.1269999999995 0.5379917413459888 4.999999742602992 4.052690316510265 -3.457007830389423e-07 0.3662982195047666 0.0 0.9304975090710982
5260.132 0.5904989700497271 4.999999754483274 4.0494100954951575 -3.442819058924836e-07 0.37081581509068334 0.0 0.9287064290067736
5260.138000000001 0.5904989700497271 4.999999754483274 4.0494100954951575 -3.442819058924836e-07 0.37081581509068334 0.0 0.9287064290067736
5260.143 0.5904989700497271 4.999999754483274 4.0494100954951575 -3.442819058924836e-07 0.37081581509068334 0.0 0.9287064290067736
5260.149 0.5904989700497271 4.999999754483274 4.0494100954951575 -3.442819058924836e-07 0.37081581509068334 0.0 0.9287064290067736
5260.156 0.6452976015759362 4.999999768490682 4.04461891405517 -3.407956285316128e-07 0.3744927125888594 0.0 0.927229857272576
5260.161 0.6452976015759362 4.999999768490682 4.04461891405517 -3.407956285316128e-07 0.3744927125888594 0.0 0.927229857272576
5260.166 0.6452976015759362 4.999999768490682 4.04461891405517 -3.407956285316128e-07 0.3744927125888594 0.0 0.927229857272576
5260.175 0.7022845657581032 4.999999784489188 4.03817203445186 -3.348600023605305e-07 0.377170075486016 0.0 0.9261440137245184
5260.183000000001 0.7022845657581032 4.999999784489188 4.03817203445186 -3.348600023605305e-07 0.377170075486016 0.0 0.9261440137245184
5260.189 0.7022845657581032 4.999999784489188 4.03817203445186 -3.348600023605305e-07 0.377170075486016 0.0 0.9261440137245184
5260.196999999999 0.761348624889289 4.99999980233146 4.029929483921215 -3.2601274051977386e-07 0.3786398655380636 0.0 0.925544084430996
5260.204000000001 0.761348624889289 4.99999980233146 4.029929483921215 -3.2601274051977386e-07 0.3786398655380636 0.0 0.925544084430996
5260.219 0.8223717255269126 4.999999821860153 4.019757670288182 -3.1370464252031414e-07 0.3786346158749789 0.0 0.9255462320495442
