#timestamp tx ty tz qx qy qz qw
6854.746999999999 6.0071800162156004e-05 5.00000051287173 3.999729211440949 -9.657999349253625e-09 0.010119837992333229 0.0 0.9999487931284324
6854.755999999999 0.0001688412372192575 5.000000474569238 3.9997713358384663 -2.0454074191019786e-08 0.02141169148748136 0.0 0.9997707434545404
6854.763000000001 0.0001688412372192575 5.000000474569238 3.9997713358384663 -2.0454074191019786e-08 0.02141169148748136 0.0 0.9997707434545404
6854.77 0.00045067560357985135 5.000000436432089 3.9998776775805367 -3.411434890756236e-08 0.03567859716641473 0.0 0.9993633161689676
6854.776 0.00045067560357985135 5.000000436432089 3.9998776775805367 -3.411434890756236e-08 0.03567859716641473 0.0 0.9993633161689676
6854.785 0.00045067560357985135 5.000000436432089 3.9998776775805367 -3.411434890756236e-08 0.03567859716641473 0.0 0.9993633161689676
6854.794 0.00102217434198935 5.000000398571921 4.000087479475108 -4.986928491026631e-08 0.052109983521943175 0.0 0.9986413518462672
6854.804 0.00102217434198935 5.000000398571921 4.000087479475108 -4.986928491026631e-08 0.052109983521943175 0.0 0.9986413518462672
6854.812 0.0020209585294738517 5.0000003611206845 4.000443610057174 -6.703181860313049e-08 0.06998527819624925 0.0 0.9975480243255404
6854.8240000000005 0.0020209585294738517 5.0000003611206845 4.000443610057174 -6.703181860313049e-08 0.06998527819624925 0.0 0.9975480243255404
6854.84 0.003600846939107496 5.000000324226047 4.0009897250000845 -8.501122434218216e-08 0.08868788667043903 0.0 0.9960594654727819
6854.85 0.0059274189834860255 5.000000288047153 4.001767738994623 -1.0331887273342512e-07 0.10771065832408604 0.0 0.9941822841327344
6854.859 0.0059274189834860255 5.000000288047153 4.001767738994623 -1.0331887273342512e-07 0.10771065832408604 0.0 0.9941822841327344
6854.866 0.0059274189834860255 5.000000288047153 4.001767738994623 -1.0331887273342512e-07 0.10771065832408604 0.0 0.9941822841327344
6854.8730000000005 0.009173952219946655 5.000000252750724 4.002815596881875 -1.21566743767624e-07 0.12665380466778825 0.0 0.9919469813267032
6854.887 0.009173952219946655 5.000000252750724 4.002815596881875 -1.21566743767624e-07 0.12665380466778825 0.0 0.9919469813267032
6854.9 0.013517722097574349 5.000000218507472 4.004165332825824 -1.3946007672210188e-07 0.14521676658554564 0.0 0.989399863908632
6854.906999999999 0.013517722097574349 5.000000218507472 4.004165332825824 -1.3946007672210188e-07 0.14521676658554564 0.0 0.989399863908632
6854.915 0.019136651626034708 5.000000185488832 4.005841406311738 -1.567859996140695e-07 0.16318599080379265 0.0 0.9865953235270072
6854.920999999999 0.019136651626034708 5.000000185488832 4.005841406311738 -1.567859996140695e-07 0.16318599080379265 0.0 0.9865953235270072
6854.927 0.019136651626034708 5.000000185488832 4.005841406311738 -1.567859996140695e-07 0.16318599080379265 0.0 0.9865953235270072
6854.935 0.02620629864627349 5.0000001538640095 4.007859303756272 -1.734000787377613e-07 0.18042065934863727 0.0 0.9835895412620922
6854.943 0.02620629864627349 5.0000001538640095 4.007859303756272 -1.734000787377613e-07 0.18042065934863727 0.0 0.9835895412620922
6854.954000000001 0.0348971683831229 5.000000123797314 4.010224394515328 -1.8921246766196235e-07 0.19683812799486866 0.0 0.9804360006484052
6854.968000000001 0.0348971683831229 5.000000123797314 4.010224394515328 -1.8921246766196235e-07 0.19683812799486866 0.0 0.9804360006484052
6854.978 0.045372338959854965 5.000000095445774 4.012931030075649 -2.041748695559913e-07 0.21240033426328134 0.0 0.9771827352162976
6854.986 0.045372338959854965 5.000000095445774 4.012931030075649 -2.041748695559913e-07 0.21240033426328134 0.0 0.9771827352162976
6854.993 0.05778538755472167 5.000000068957032 4.01596187521612 -2.1826902532288877e-07 0.2271019083682263 0.0 0.9738709992681074
6855.0 0.05778538755472167 5.000000068957032 4.01596187521612 -2.1826902532288877e-07 0.2271019083682263 0.0 0.9738709992681074
6855.0109999999995 0.07227860487952249 5.0000000444675115 4.0192874599248185 -2.314970153574358e-07 0.2409602779758911 0.0 0.9705349784720424
6855.021 0.07227860487952249 5.0000000444675115 4.0192874599248185 -2.314970153574358e-07 0.2409602779758911 0.0 0.9705349784720424
6855.028 0.07227860487952249 5.0000000444675115 4.0192874599248185 -2.314970153574358e-07 0.2409602779758911 0.0 0.9705349784720424
6855.036 0.08898148566023938 5.000000022100818 4.022865940857748 -2.438733605264529e-07 0.2540077458087299 0.0 0.9672021841730446
6855.049 0.08898148566023938 5.000000022100818 4.022865940857748 -2.438733605264529e-07 0.2540077458087299 0.0 0.9672021841730446
6855.062 0.1080094827997783 5.000000001966403 4.026643061125289 -2.554187258563847e-07 0.266285334206991 0.0 0.9638942477192224
6855.07 0.1080094827997783 5.000000001966403 4.026643061125289 -2.554187258563847e-07 0.266285334206991 0.0 0.9638942477192224
6855.079000000001 0.12946301290285955 4.999999984158459 4.030552297192358 -2.661549424597717e-07 0.27783810473168946 0.0 0.960627913168794
6855.085999999999 0.12946301290285955 4.999999984158459 4.030552297192358 -2.661549424597717e-07 0.27783810473168946 0.0 0.960627913168794
6855.093000000001 0.15342670084309495 4.999999968755019 4.034515181678229 -2.76101038031676e-07 0.28871164050178777 0.0 0.9574161000519524
6855.101 0.15342670084309495 4.999999968755019 4.034515181678229 -2.76101038031676e-07 0.28871164050178777 0.0 0.9574161000519524
6855.111999999999 0.17996885105229268 4.9999999558173025 4.038441790842068 -2.852699765737393e-07 0.29894939560105743 0.0 0.9542689656850846
6855.129 0.17996885105229268 4.9999999558173025 4.038441790842068 -2.852699765737393e-07 0.29894939560105743 0.0 0.9542689656850846
6855.146 0.20914113321203032 4.999999945389235 4.042231385540127 -2.9366583405668073e-07 0.3085906488548715 0.0 0.951194938716162
6855.155 0.2409784700275364 4.999999937497179 4.045773194440617 -3.0128116588937914e-07 0.3176688353304108 0.0 0.9482017248770062
6855.165 0.2409784700275364 4.999999937497179 4.045773194440617 -3.0128116588937914e-07 0.3176688353304108 0.0 0.9482017248770062
6855.182 0.2754991147639189 4.999999932149841 4.048947328282229 -3.080943473156807e-07 0.3262100605136295 0.0 0.9452973058353648
6855.196 0.31270490622478275 4.999999929338347 4.0516258139623265 -3.140666861609132e-07 0.3342316254982031 0.0 0.9424909657480705
6855.203 0.31270490622478275 4.999999929338347 4.0516258139623265 -3.140666861609132e-07 0.3342316254982031 0.0 0.9424909657480705
6855.21 0.35258168885327634 4.999999929036491 4.053673737240784 -3.191391184217148e-07 0.3417404051787027 0.0 0.939794389996128
6855.217 0.35258168885327634 4.999999929036491 4.053673737240784 -3.191391184217148e-07 0.3417404051787027 0.0 0.939794389996128
6855.224 0.35258168885327634 4.999999929036491 4.053673737240784 -3.191391184217148e-07 0.3417404051787027 0.0 0.939794389996128
6855.232 0.3950998856356047 4.9999999312011365 4.054950482845452 -3.232283030059086e-07 0.3487309251337805 0.0 0.9372228880342356
6855.24 0.3950998856356047 4.9999999312011365 4.054950482845452 -3.232283030059086e-07 0.3487309251337805 0.0 0.9372228880342356
6855.2480000000005 0.3950998856356047 4.9999999312011365 4.054950482845452 -3.232283030059086e-07 0.3487309251337805 0.0 0.9372228880342356
6855.255 0.4402152114870533 4.999999935772742 4.055311060765272 -3.2622193695175306e-07 0.3551829771794605 0.0 0.9347967975564682
6855.262 0.4402152114870533 4.999999935772742 4.055311060765272 -3.2622193695175306e-07 0.3551829771794605 0.0 0.9347967975564682
