#timestamp tx ty tz qx qy qz qw
4372.412 3.1160716399280745e-05 5.000003380758735 4.000131891664642 -0.0015475158044357391 0.0019401827790679208 0.00011548748566820647 0.9999969137693672
4372.42 3.1160716399280745e-05 5.000003380758735 4.000131891664642 -0.0015475158044357391 0.0019401827790679208 0.00011548748566820647 0.9999969137693672
4372.432 4.414985741640882e-05 5.0000184030993085 4.000780261920904 -0.002536579935769506 0.0070833123798660315 0.00023230953572081402 0.9999716688387918
4372.446 4.414985741640882e-05 5.0000184030993085 4.000780261920904 -0.002536579935769506 0.0070833123798660315 0.00023230953572081402 0.9999716688387918
4372.455 0.00010801715196577729 5.00005171688167 4.001926867383422 -0.003332681152703622 0.01420918391268361 0.0003061790170064692 0.9998934436145082
4372.463 0.00010801715196577729 5.00005171688167 4.001926867383422 -0.003332681152703622 0.01420918391268361 0.0003061790170064692 0.9998934436145082
4372.474 0.00027147353713763986 5.000108758440726 4.0034718194255685 -0.003851100263324075 0.023759595819863127 0.0003771886025076335 0.9997102121925118
4372.48 0.00027147353713763986 5.000108758440726 4.0034718194255685 -0.003851100263324075 0.023759595819863127 0.0003771886025076335 0.9997102121925118
4372.485 0.000615154756461662 5.000194536942316 4.005649459736629 -0.005593286274940183 0.035275356109926874 0.0006556717636317017 0.999361763574384
4372.496 0.0006413874960387142 5.000200356163687 4.005791638673672 -0.00573654458493704 0.03593985380757767 0.0006780696441247594 0.9993372599808701
4372.508 0.0012989460547345561 5.000337185470981 4.008641689595843 -0.008431677145944502 0.048858936441178016 0.001277001853774592 0.9987692828759848
4372.518 0.0012989460547345561 5.000337185470981 4.008641689595843 -0.008431677145944502 0.048858936441178016 0.001277001853774592 0.9987692828759848
4372.525 0.002256665660988485 5.0005250370072165 4.011542003091259 -0.010576716113911658 0.06240398996830381 0.0019682224601219344 0.9979929865548299
4372.534000000001 0.002256665660988485 5.0005250370072165 4.011542003091259 -0.010576716113911658 0.06240398996830381 0.0019682224601219344 0.9979929865548299
4372.541 0.003632685205540682 5.000784959933883 4.014636574253653 -0.012026123886541605 0.07754513225015226 0.002640787658954168 0.9969128101539836
4372.552 0.003632685205540682 5.000784959933883 4.014636574253653 -0.012026123886541605 0.07754513225015226 0.002640787658954168 0.9969128101539836
4372.562 0.005528884147108414 5.00112722233805 4.017918590584518 -0.012992972702483374 0.09426080521542166 0.003258503884616653 0.9954574151679856
4372.5779999999995 0.007899581066956776 5.001532670649277 4.021185950780759 -0.013484278180171543 0.11148771757511032 0.0037689639839078672 0.9936671766654772
4372.587 0.008550780566047394 5.001640183535022 4.021978076222696 -0.013513594968779236 0.11574497135473535 0.003874392035575612 0.9931794769544252
4372.593 0.008550780566047394 5.001640183535022 4.021978076222696 -0.013513594968779236 0.11574497135473535 0.003874392035575612 0.9931794769544252
4372.599 0.012195816287990631 5.002214781895937 4.025857184641678 -0.013139463432999491 0.13689861487944738 0.004285759474841712 0.9904886450689404
4372.61 0.012195816287990631 5.002214781895937 4.025857184641678 -0.013139463432999491 0.13689861487944738 0.004285759474841712 0.9904886450689404
4372.617 0.0166030723687398 5.002854876285769 4.029710670367207 -0.01222087591026563 0.1579469570182453 0.004564251285562086 0.9873614214515699
4372.622 0.0166030723687398 5.002854876285769 4.029710670367207 -0.01222087591026563 0.1579469570182453 0.004564251285562086 0.9873614214515699
4372.628 0.0166030723687398 5.002854876285769 4.029710670367207 -0.01222087591026563 0.1579469570182453 0.004564251285562086 0.9873614214515699
4372.635 0.02204698130557113 5.003579777099075 4.03359911145143 -0.010231979749009487 0.17959516440991866 0.004708171112428662 0.9836761238516296
4372.641 0.02204698130557113 5.003579777099075 4.03359911145143 -0.010231979749009487 0.17959516440991866 0.004708171112428662 0.9836761238516296
4372.648 0.02204698130557113 5.003579777099075 4.03359911145143 -0.010231979749009487 0.17959516440991866 0.004708171112428662 0.9836761238516296
4372.655 0.028690337081445607 5.004377480667539 4.037531680191155 -0.007393402617133261 0.20129229512413715 0.004756037126873163 0.9794917710896024
4372.661 0.028690337081445607 5.004377480667539 4.037531680191155 -0.007393402617133261 0.20129229512413715 0.004756037126873163 0.9794917710896024
4372.668 0.028690337081445607 5.004377480667539 4.037531680191155 -0.007393402617133261 0.20129229512413715 0.004756037126873163 0.9794917710896024
4372.682 0.03673196585490167 5.005231555002061 4.041601996919201 -0.004517925424340363 0.22270328366344072 0.004828094398263917 0.9748638496220191
4372.691 0.047336836113678296 5.006219161446748 4.045925122771886 -0.002894828889802536 0.24676854867250075 0.005491053205070281 0.9690545658973312
4372.701 0.047336836113678296 5.006219161446748 4.045925122771886 -0.002894828889802536 0.24676854867250075 0.005491053205070281 0.9690545658973312
4372.712 0.058555688928001885 5.007133811986332 4.049607938122674 -0.0023468053037961354 0.2683354801816358 0.006481837553103592 0.963300860771178
